"Cachaza YPIOCA Plata  1 lt.","Cachaza Plata X 1 L","Cacha?a","Cacha?a","YPIOCA","1000","","BRASIL","","2005L-0002191","42175","","NO","Frasco ","31,8X8,2X8,2","1530","","16","23205","6","CACHAZA PLATA YPIOCA 6x1lt (14-00049)","","Aguardiente Brasileiro Hecho De Caña De Azucar Con Contenido Alcoholico De 39%, Añejado Por Mas De Dos Años","Preparacion De Caipirinha, Cocteles Con Frutas","","Caja","6","","9,7","34x27x19,3","","7896383700049","14-00049","BRASIL","YPIOCA AGRO-INDUSTRIAL","","","SI","10","LICORES","simple","Default","49000","Enabled","Catalog, Search","","/productos/bebidas/cachaca-prata- ypioca-1lt.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 9,18; peso bruto (Kg): 9,7; dimensiones del empaque (cm) (AxAxP): 34x27x19,3","100","1","1" 
"Castañas De Agua TWIN ELEPHANTS 540 g.","Castañas De Agua","Water Chestnut","Water Chestnut","TWIN ELEPHANTS","","540","TAILANDIA","","USO INSTITUCIONAL","","","NO","Lata","11,5x8x8","630","24","16","","24","CASTAÑAS DE AGUA AD  THAI  24x565g","Castañas De Agua, Agua","Tuberculo Derivado De Una Planta Acuatica Comun En Asia. ","Su Consistencia Crocante Lo Hace Ideal Como Ingrediente Para Platos Stir Fry, Ensaladas, Postres, Y Rellenos Para Bocaditos","","Caja","24","","16","24,5x35,5x27","","8851011117469","04-51013","TAILANDIA","ERAWAN FOOD PUBLIC","TAILANDIA","","SI","9","THAI","simple","Default","11206,89","Enabled","Catalog, Search","cada 110g contiene:; proteinas 0,9g; calorias 50; grasa 0; carbohidratos 11mg; sodio 25mg","/productos/enlatados_y_conservas/castañas-de-agua.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 24; sub-empaque interno: N.A; peso neto (Kg): 15,12; peso bruto (Kg): 16; dimensiones del empaque (cm) (AxAxP): 24,5x35,5x27","100","1","1" 
"Cepillo Bambu Para Wok","Cepillo Para Limpiar El Wok En Bambu","Bamboo Wok Brush","Bamboo Wok Brush","KK FOOD","","1","TAILANDIA","","NO APLICA","","","NO","Bolsa","24,2X3,7X3,7","111","","16","","100","CEPILLO DE BAMBOO KK","","Utentsilio Con Cerdas Gruesas De Bambu","Se Utiliza Para Limpiar El Wok De La Comida Que Se Pega En La Coccion.","","Caja","100","","12,5","","","","05-02006","TAILANDIA","K K FOODS","TAILANDIA","","SI","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cepillo-de-bamboo-para-wok.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 100; sub-empaque interno: N.A; peso neto (Kg): 11,1; peso bruto (Kg): 12,5; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Chile Entero Deshidratado CK 500 g.","Chile Deshidratado","Dried Bird Eye Chili","Dried Bird Eye Chili","CK","","500","TAILANDIA","","USO INSTITUCIONAL","","","NO","Bolsa","37X24X4","504","24","16","","20","DRIED BIRD EYE CHILI THAI 20x500Gr","Chiles Deshidratados","Aji Seca Entera De La Variedad Ojo De Pajaro (Bird Eye)","Para Dar Un Toque Picante  Con Trocitos De Aji Autentico Tailandes","","Caja","20","","10,9","36x55,5x37","","","05-008","TAILANDIA","CK FOOD TRADING CO","TAILANDIA","SI","","12","THAI","simple","Default","30172,41","Enabled","Catalog, Search","","/productos/condimentos/chile-entero-deshidratado-ck-500g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 20; sub-empaque interno: N.A; peso neto (Kg): 10,08; peso bruto (Kg): 10,9; dimensiones del empaque (cm) (AxAxP): 36x55,5x37","100","1","1" 
"Chile En Polvo CK 113 g.","Chile En Polvo","Dried Crushed Chili","Dried Crushed Chili","CK","","113","TAILANDIA","","USO INSTITUCIONAL","","","NO","Bolsa","32X23X5","128","24","16","","100","DRIED CRUSHED CHILI THAI 100x113Gr","Chile Deshidratado","Aji Seca Molida De La Variedad Ojo De Pajaro (Bird Eye)","Para Dar Un Toque Picante Autentico Tailandes","","Caja","100","","13,6","26,7x38,5x29,5","","","05-002","TAILANDIA","CK FOOD TRADING CO","TAILANDIA","SI","","12","THAI","simple","Default","6896,55","Enabled","Catalog, Search","","/productos/condimentos/chile-en-polvo-ck-114g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 100; sub-empaque interno: N.A; peso neto (Kg): 12,8; peso bruto (Kg): 13,6; dimensiones del empaque (cm) (AxAxP): 26,7x38,5x29,5","100","1","1" 
"Cinco Especias Chinas  CK 200 g.","Cinco Especias Chinas ","Five Spice Powder","Five Spice Powder","CK","","200","TAILANDIA","200g","USO INSTITUCIONAL","","","NO","Bolsa","15,5x10x3","206","24","16","","50","POLVO 5 ESPECIAS CHINAS THAI 50x200Gr","Hinojo, Semillas De Cilantro, Clavo, Canela, Pimienta Sichuan","Mezcla De 5 Especias Comunmente Usada En La Cocina China: Anis Estrella, Canela, Clavo, Pimienta Y Hinojo.","Aromatizar Y Saborizar Guisos, Estofados, Y Sopas","","Caja","50","","5,1","21,5x44,5x37","","","05-009","TAILANDIA","CK FOOD TRADING CO","TAILANDIA","SI","","12","THAI","simple","Default","14367,81","Enabled","Catalog, Search","","/productos/condimentos/polvo-cinco-especias-chinas-200g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 50; sub-empaque interno: N.A; peso neto (Kg): 10,3; peso bruto (Kg): 5,1; dimensiones del empaque (cm) (AxAxP): 21,5x44,5x37","100","1","1" 
"Cinco Especias Chinas HAND NO. 1   40 g.","Cinco Especias Chinas ","Five Spice Powder","Five Spice Powder","HAND NO. 1","","40","TAILANDIA","40g","USO INSTITUCIONAL","","","NO","Frasco","10x4,7x4,7","172","24","16","","48","POLVO 5 ESPECIAS CHINAS THAI 48x40Gr","Hinojo, Semillas De Cilantro, Clavo, Canela, Pimienta Sichuan","Mezcla De 5 Especias Comunmente Usada En La Cocina China: Anis Estrella, Canela, Clavo, Pimienta Y Hinojo.","Aromatizar Y Saborizar Guisos, Estofados, Y Sopas","","Caja","48","","10","","","8850885291657","05-29165","TAILANDIA","","TAILANDIA","SI","","12","THAI","simple","Default","8189,65","Enabled","Catalog, Search","","/productos/condimentos/polvo-cinco-especias-chinas-40g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 48; sub-empaque interno: N.A; peso neto (Kg): 8,256; peso bruto (Kg): 10; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Clay Pot 7""","Clay Pot En Arcilla","Clay Pot ","Clay Pot ","KK FOOD","","1","TAILANDIA","","NO APLICA","","","NO","Bolsa","","","","16","","15","CLAY POT 7""","","Olla De Barro Con Tapa","Para Servir Y Mantener Caliente Sopas Y Platos Con Salsa  ","","Caja","15","","","","","","05-013","TAILANDIA","THREE BILLION TRADING","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 15; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Conserva De Mango Chutney Dulce PATAK'S 340 g.","Conserva De Mango Variedad Chutney Dulce","Sweet Mango Chutney","Sweet Mango Chutney","PATAK'S","","340","INGLATERRA","","RSiA05I89311","44500","","NO","Frasco","9,2X7,5X7,5","600","36","16","","6","MANGO CHUTNEY DULCE PATAK´S 6X340","Azucar,Mango,Sal,Ajo,Aceite De Genjibre,Especias,Acido Acetico,Acido Citrico","Tipo De Mermelada De Mango Usado En La Cocina De La India","Acompañar Platos De Curry De La India","","Bandeja","6","","3,6","10x23x15","","5011308000703","BAF001","INGLATERRA","PATAK'S","INGLATERRA","","SI","9","PATAKS","simple","Default","9913,79","Enabled","Catalog, Search","cada 100g contiene:; proteinas 0,5g; calorias 22Kcal; grasas 0,2g; carbohidratos 0,7g; azucar 53,1g; fibra 1,g; sodio 1,24g","/productos/enlatados_y_conservas/conserva-de-mango-dulce.jpg","empaque de venta al mayoreo: tipo de empaque: Bandeja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3,6; peso bruto (Kg): 3,6; dimensiones del empaque (cm) (AxAxP): 10x23x15","100","1","1" 
"Conserva De Mango Chutney Mayor Grey PATAK'S 340 g.","Conserva De Mango Variedad Chutney De Mayor Grey","Major Grey Chutney","Major Grey Chutney","PATAK'S","","340","INGLATERRA","","RSiA05I89311","44500","","NO","Frasco","9,7X7,5X7,5","588","36","16","","6","MANGO CHUTNEY MAYOR GREY PATAK´S 6X340 ","Azucar,Mango,Sal,Genjibre,Especias,Acido Acetico,Acido Citrico","Tipo De Mermelada De Mango Usado En La Cocina De La India","Acompañar Platos De Curry De La India","","Bandeja","6","","3,6","10x23x15","","5011308900201","BAF007","INGLATERRA","PATAK'S","INGLATERRA","","SI","9","PATAKS","simple","Default","9913,79","Enabled","Catalog, Search","cada 100g contiene:; proteinas 0,5g; calorias 214Kcal; grasas 0,2g; carbohidratos 0,7g; azucar 51,1g; fibra 1g; sodio 1,50g","/productos/enlatados_y_conservas/conserva-de-mango-chutney.jpg","empaque de venta al mayoreo: tipo de empaque: Bandeja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3,528; peso bruto (Kg): 3,6; dimensiones del empaque (cm) (AxAxP): 10x23x15","100","1","1" 
"Conserva De Mango Chutney Picante PATAK'S 340 g.","Conserva De Mango Variedad Chutney Picante","Hot Mango Chutney","Hot Mango Chutney","PATAK'S","","340","INGLATERRA","","RSiA05I89311","44500","","NO","Frasco","9x8x8","557","36","16","","6","MANGO CHUTNEY PICANTE PATAK´S 6X340","Azucar,Mango,Sal,Aji Rojo Seco,Especia,Acido Acetico,Acido Citrico","Tipo De Mermelada De Mango Usado En La Cocina De La India","Acompañar Platos De Curry De La India","","Bandeja","6","","3,6","10x23x15","","5011308012010","BAF021","INGLATERRA","PATAK'S","INGLATERRA","","SI","9","PATAKS","simple","Default","9913,79","Enabled","Catalog, Search","cada 100g contiene:; proteinas 0,5g; calorias 216Kcal; grasas 0,2g; carbohidratos 0,7g; azucar 50,8g; fibra 1g; sodio 1,59g","/productos/enlatados_y_conservas/conserva-de-mango-picante.jpg","empaque de venta al mayoreo: tipo de empaque: Bandeja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3,342; peso bruto (Kg): 3,6; dimensiones del empaque (cm) (AxAxP): 10x23x15","100","1","1" 
"Crema De Coco CHAOKOH 400 ml.","Crema Coco","Coconut Cream","Coconut Cream","CHAOKOH","400","","TAILANDIA","","RSiA12l16203","41596","","NO","Lata","11x7x7","468","24","16","","24","CREMA DE COCO  THAI 24x400","Extracto De Coco, Agua, Carboximetilcelulosa, Polisorbato, Acido Citrico, Metabilsufato De Sodio","Primera Extraccion De La Pulpa Del Coco Maduro.","Para Postres, Stir Fry, Estofados, Curries, Y Cocteles","","Caja","24","","11,12","12x45,531","","8850367990160","04-90160","TAILANDIA","THE PPADUNGPORN COCONUT","TAILANDIA","SI","","9","THAI","simple","Default","8620,68","Enabled","Catalog, Search","cada 80g contiene:; proteinas 2g; calorias 168; grasas 17,5g; carbohidratos 3g; colesterol 0mg; sodio 20mg ","/productos/enlatados_y_conservas/crema-de-Coco-chaokoh.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 24; sub-empaque interno: N.A; peso neto (Kg): 11,232; peso bruto (Kg): 11,12; dimensiones del empaque (cm) (AxAxP): 12x45,531","100","1","1" 
"Cucharon Metalico S/S ZEBRA Pequeño","Cucharon Metalico Pequeño","Small S/S Soup Ladle ","Small S/S Soup Ladle","ZEBRA","","1","TAILANDIA","","NO APLICA","","","NO","Caja","40X10X3,2","186","","16","","12","CUCHARON THAI PEQUEÑO","","Cucharon De Acero Inoxidable De 40Cm De Largo","Usar Con Wok","","Caja","12","","","","","","04","TAILANDIA","","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cucharon-metalico-zebra-pequeño.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Cucharon Metalico S/S ZEBRA Grande","Cucharon Metalico Grande","Large S/S Soup Ladle ","Large S/S Soup Ladle","ZEBRA","","1","TAILANDIA","","NO APLICA","","","NO","Bolsa","48X13X4,3","300","","16","","72","CUCHARON THAI GRANDE #105313","","Cucharon De Acero Inoxidable De 48 Cm De Largo","Usar Con Wok","","Caja","72","","","","","","05-00030","TAILANDIA","","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cucharon-metalico-zebra-grande.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Cuchillo Chef Molybdeno SEKIRYU 240 mm. ","Cuchillo Chef X 240 Mm","Molybdenum Chef Knife","Molybdenum Chef Knife","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","44x8x2,5","","","16","","6","CUCHILLO JAPONES CHEF 240mm ","","Hoja De Acero Inox Y Molibdeno Con Mango De Pom ","Uso General Para La Cocina","","Caja","6","","3","11x46x15","","","10-SRMG240","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-chef-molybdeno-sekiryu-240mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x15","100","1","1" 
"Cuchillo Deba S/S SEKIRYU 150 mm.","Cuchillo Deba X 150 Mm","S/S Deba Knife 150 Mm.","S/S Deba Knife 150 mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","36,5x7x2,5","","","16","","6","CUCHILLO JAPONES DEBA 150mm ","","Hoja De Acero Inox Con Mango De Madera.","Para Cortar Pescados Con Huesos","","Caja","6","","3","10x27,5x15","","","03-SR300","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-deba--sekiryu-150mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x16","100","1","1" 
"Cuchillo KIWI S/S  211p","Cuchillo Kiwi 211P","S/S Vegetable Knife","S/S Vegetable Knife","SEKIRYU","","1","TAILANDIA","","NO APLICA","","","NO","Caja","37,4x10,5X2,3","152","","16","","6","CUCHILLO KIWI THAI 211 P 12x18CM ","","Hoja De Acero Inox  De 18Cm Con Mango De Plastico","Para Cortar Y Picar Vegetales","","Caja","6","","3","10x37x15","","","05-50074","TAILANDIA","","TAILANDIA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-kiwi.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x17","100","1","1" 
"Cuchillo Nakiri S/S SEKIRYU 165 mm.","Cuchillo Nakiri X 165 Mm","S/S Nakiri Knife 165 Mm.","S/S Nakiri Knife 165 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","36,5x7x2,5","600","","16","","6","CUCHILLO JAPONES NAKIRI 165mm ","","Hoja De Acero Inox Con Mango De Madera.","Para Cortar Y Picar Vegetales","","Caja","6","","3","12x38x15","","","02-SR200","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-nakiri--sekiryu-165mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x18","100","1","1" 
"Cuchillo Santoku Molybdeno SEKIRYU 180 mm.","Cuchillo Santoku X 180 Mm","Molybdenum Santoku Knife 180 Mm.","Molybdenum Santoku Knife 180 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","36x7x2,2","600","","16","","6","CUCHILLO JAPONES SANTOKU 180mm ","","Hoja De Acero Inox Y Molibdeno Con Mango De Pom ","Uso General Para La Cocina","","Caja","6","","3","10x38x15","","","11-SRMS180","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-santoku-molybdeno-sekiryu-180mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x19","100","1","1" 
"Cuchillo Santoku S/S SEKIRYU 165 mm.","Cuchillo Santoku X 165 Mm","S/S Santoku 165 Mm.","S/S Santoku 165 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","","600","","16","","6","CUCHILLO JAPONES SANTOKU 165mm ","","Hoja De Acero Inox Con Mango De Madera.","Uso General Para La Cocina","","Caja","6","","3","","","","01-SR100","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x20","100","1","1" 
"Cuchillo Sashimi Acero SEKIRYU 240 mm.","Cuchillo Sachimi X 240 Mm","Steel Sashimi Knife 240 Mm.","Steel Sashimi Knife 240 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","","600","","16","","6","CUCHILLO JAPONES SASHIMI 240mm ","","Hoja De Acero Con Mango De Madera","Para Filetear Pescado Para Sushi","","Caja","6","","3","","","","08-SR240","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-sashimi-240.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x21","100","1","1" 
"Cuchillo Sashimi SEKIRYU S/S 210 mm.","Cuchillo Sachimi X 210 Mm","S/S Sashimi Knife 210 Mm","S/S Sashimi Knife 210 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","39x7x2,6","600","","16","","6","CUCHILLO JAPONES SASHIMI 210mm ","","Hoja De Acero Inox Con Mango De Madera.","Para Filetear Pescado Para Sushi","","Caja","6","","3","10x41x16","","","07 SR400","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-sashimi-sekiryu-210mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x22","100","1","1" 
"Cuchillo Slicer Molybdeno SEKIRYU 240 mm.","Cuchillo Slicer X 240 Mm","Molybdenum Slicer Knife 240 Mm.","Molybdenum Slicer Knife 240 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","44x8x2,5","600","","16","","6","CUCHILLO JAPONES SLICER 240mm ","","Hoja De Acero Inox Y Molibdeno Con Mango De Pom ","Para Filetear Carnes Y Pescados ","","Caja","6","","3","11x46x15","","","12-SRMS240","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-slicer-molybdeno-sekiryu-240mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x23","100","1","1" 
"Cuchillo Yanagiba Acero SEKIRYU 270 mm.","Cuchillo Yanagiba X 270 Mm","Steel Yanagiba Sashimi Knife 270 Mm.","Steel Yanagiba Sashimi Knife 270 Mm","SEKIRYU","","1","JAPON","","NO APLICA","","","NO","Caja","47,3x5,5x2,5","600","","16","","6","CUCHILLO JAPONES YANAGIBA 270mm ","","Hoja De Acero Con Mango De Madera","Para Filetear Pescado Para Sushi","","Caja","6","","3","9x50x16","","","09-KY270","JAPON","OHZAWA SWORD CO.","JAPON","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/cuchillo-yanagiba-acero-sekiryu-270mm.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 6; sub-empaque interno: N.A; peso neto (Kg): 3; peso bruto (Kg): 3; dimensiones del empaque (cm) (AxAxP): 10x38x24","100","1","1" 
"Curry Amarillo MAE PLOY 1 kg.","Curry Amarillo","Yellow Curry Paste","Yellow Curry Paste","MAE PLOY","","1000","TAILANDIA","50g","RSiA17124403","41597","","NO","Tarro","12,4X12,6X12,6","1075","24","16","","12","PASTA DE CURRY AMARILLO THAI 12x1k","Aji Deshidratado, Limonaria, Ajo, Sal, Galanga,  Pasta De Camaron, Cascara De Lima , Pimienta,  Aji Rojo Deshidratado, Cebolla, Semilla De Cilantro, Curcuma, Comino, Canela,  Nuez Moscada","Mezcla De Especias Para Base De Curry Amarillo Tai","Para Preparar Curry Amarillotailandes","","Caja","12","","13,3","25x37,5x25,5","","44738201964","04-20196","TAILANDIA","THEPPADUNGPOM COCONUT CO","TAILANDIA","SI","","6","THAI","simple","Default","25862,06","Enabled","Catalog, Search","cada 10g contiene:; proteinas 0,9g; calorias 10; grasas 0g; carbohidratos 2g; sodio 550mg; colesterol 0mg","/productos/salsas/Pasta-de-curry-amarillo.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 12,9; peso bruto (Kg): 13,3; dimensiones del empaque (cm) (AxAxP): 25x37,5x25,5","100","1","1" 
"Curry Amarillo MAE PLOY 50 g.","Curry Amarillo","Yellow Curry Paste","Yellow Curry Paste","MAE PLOY","","50","TAILANDIA","1kg","RSiA17124403","41597","","NO","Sobre","17,5X12,4X0,2","60","24","16","","120","PASTA DE CURRY AMARILLO THAI 10x12x 50g ","Aji Deshidratado, Limonaria, Ajo, Sal, Galanga,  Pasta De Camaron, Cascara De Lima , Pimienta,  Aji Rojo Deshidratado, Cebolla, Semilla De Cilantro, Curcuma, Comino, Canela,  Nuez Moscada","Mezcla De Especias Para Base De Curry Amarillo Tai","Para Preparar Curry Tailandes","","Caja","120","","8,17","19,5x46x26,7","DISPLAY","8850367300051","04-30005","TAILANDIA","THEPPADUNGPOM COCONUT CO","TAILANDIA","SI","","6","THAI","simple","Default","3879,31","Enabled","Catalog, Search","cada 10g contiene:; proteinas 0,9g; calorias 10; grasas 0g; carbohidratos 2g; sodio 550mg; colesterol 0mg","/productos/salsas/Pasta-de-curry-amarillo-50g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 120; sub-empaque interno: DISPLAY; peso neto (Kg): 7,2; peso bruto (Kg): 8,17; dimensiones del empaque (cm) (AxAxP): 19,5x46x26,7","100","1","1" 
"Curry Masman MAE PLOY 1 kg","Curry Masman ","Masman Curry Paste","Masman Curry Paste","MAE PLOY","","1000","TAILANDIA","50g","RSiA17124403","41597","","NO","Tarro","12,4X12,6X12,6","1075","24","16","","12","PASTA DE CURRY MASMAN THAI 12x 1k","Aji Deshidratado, Limonaria, Ajo, Sal, Galanga,  Pasta De Camaron, Cascara De Lima , Pimienta,  Aji Rojo Deshidratado, Semilla De Cilantro, Comino, Nuez Moscada, Cardamomo,Canela","Mezcla De Especias Para Base De Curry Tai Tipo Massaman","Para Preparar Curry Tailandes","","Caja","12","","13,3","25x37,5x25,5","","44738205696","04-20561","TAILANDIA","THEPPADUNGPOM COCONUT CO","TAILANDIA","SI","","6","THAI","simple","Default","25862,06","Enabled","Catalog, Search","cada 10g contiene:; proteinas 0,9g; calorias 10; grasas 0g; carbohidratos 2g; sodio 530mg; colesterol 0mg","/productos/salsas/Pasta-de-curry-masman.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 12,9; peso bruto (Kg): 13,3; dimensiones del empaque (cm) (AxAxP): 25x37,5x25,5","100","1","1" 
"Curry Masman MAE PLOY 50 g","Curry Masman ","Masman Curry Paste","Masman Curry Paste","MAE PLOY","","50","TAILANDIA","1kg","RSiA17124403","41597","","NO","Sobre","17,5X12,4X0,2","60","24","16","","120","PASTA DE CURRY MASMAN THAI  10x12x50g","Aji Deshidratado, Limonaria, Ajo, Sal, Galanga,  Pasta De Camaron, Cascara De Lima , Pimienta,  Aji Rojo Deshidratado, Semilla De Cilantro, Comino, Nuez Moscada, Cardamomo,Canela","Mezcla De Especias Para Base De Curry Tai Tipo Massaman","Para Preparar Curry Tailandes","","Caja","120","","8,17","19,5x46x26,7","DISPLAY","8850367300044","04-30004","TAILANDIA","THEPPADUNGPOM COCONUT CO","TAILANDIA","SI","","6","THAI","simple","Default","3879,31","Enabled","Catalog, Search","cada 10g contiene:; proteinas 0,9g; calorias 10; grasas 0g; carbohidratos 2g; sodio 530mg; colesterol 0mg","/productos/salsas/Pasta-de-curry-masman-50g.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 120; sub-empaque interno: DISPLAY; peso neto (Kg): 7,2; peso bruto (Kg): 8,17; dimensiones del empaque (cm) (AxAxP): 19,5x46x26,7","100","1","1" 
"Curry Panang MAE PLOY 1 kg.","Panang Curry","Panang Curry Paste","Panang Curry Paste","MAE PLOY","","1000","TAILANDIA","50g","USO INSTITUCIONAL","","","NO","Tarro","12,4X12,6X12,6","1080","24","16","","12","PASTA DE CURRY PANANG THAI 12x 1kl (04-20563)","Aji Deshidratado, Limonaria, Cebolleta,Sal, Ajo, Galanga, Frijol Verde, Pasta De Camaron, Cascara De Lima Kaffir, Semilla De Cilantro, Comino, Pimienta","Mezcla De Especias Para Base De Curry Tai Tipo Panang","Para Preparar Curry Tailandes","","Caja","12","","13,3","25x37,5x25,5","","447238205610","04-20561","TAILANDIA","THEPPADUNGPOM COCONUT CO","TAILANDIA","SI","","6","THAI","simple","Default","25862,06","Enabled","Catalog, Search","cada 10g contiene:; proteinas 15g; calorias 15; grasas 0g; carbohidratos 2g; sodio 500mg","/productos/salsas/Pasta-de-curry-panang.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 12,96; peso bruto (Kg): 13,3; dimensiones del empaque (cm) (AxAxP): 25x37,5x25,5","100","1","1" 
